ID vente,Date,Magasin,Articles,Quantité vendue,Prix unitaire,Ville
663f42c0-cee2-41de-8bc9-e31ec5a34d11,2024-09-24,Magasin F6,Eggs,284.0,95.3,Vancouver
35ffccc7-2e19-490d-b4bf-5b417cc48cb2,2025-01-29,Marché C3,Cereal,359.0,132.82,Ottawa
d88a449c-cd98-474f-903f-adacb9fa32bc,2023-09-11,Supermarché A1,Peanut Butter,190.0,98.53,Edmonton
f7e5215a-4ab8-4202-8b9a-115485d00d59,2023-07-16,Supermarché J0,Orange Juice,287.0,127.29,Vancouver
67a6ed2d-20ed-449c-98d2-9a11d2f7634a,2024-02-11,Supermarché J0,Ice Cream,338.0,105.3,Winnipeg
246aa8b2-2e84-4638-ac88-155c258097ac,2023-09-01,Boutique G7,Apples,183.0,77.41,Quebec City
daeadda0-0220-4ee0-8d75-24e4e87fa053,2023-07-02,Épicerie B2,Cheese,284.0,26.07,Quebec City
4eee9c5b-1c26-461a-a16f-de079648131e,2023-05-29,Épicerie I9,Eggs,138.0,179.43,Calgary
3787454b-f22f-459a-b7b9-d655f9dc6890,2023-09-02,Magasin F6,Orange Juice,367.0,67.32,Halifax
4d3afb48-c414-4cff-adce-510aac2d1bb4,2023-11-25,Alimentation D4,Orange Juice,288.0,47.62,Quebec City
4e55ae65-b7a5-4c6f-ac84-d13418a550ee,2023-09-22,Supermarché A1,Coffee,254.0,76.86,Victoria
0112efb2-7637-4ee1-8bf7-b4edcfbc32bd,2024-12-06,Alimentation D4,Cereal,211.0,93.87,Calgary
c16bb9e5-04ac-4f47-a534-5b16a1db39c4,2023-09-02,Supermarché J0,Bread,359.0,15.26,Montreal
505f1037-b1c3-41be-80d7-5cc819be1ec7,2024-01-03,Épicerie I9,Tea,161.0,80.39,Toronto
84a472ab-2002-4070-afa7-2cd16f0b3a86,2024-05-14,Épicerie B2,Ground Beef,213.0,121.16,Edmonton
238afa0d-c1d6-4b6c-a81d-a3254696335b,2023-07-17,Boutique G7,Apples,372.0,153.84,Edmonton
0cc79792-1b79-4ffe-8668-d9118fe25d8b,2023-09-06,Alimentation D4,Cereal,355.0,160.54,Montreal
643c512b-ec55-4760-b65a-7cbb0a2bc110,2024-08-19,Marché C3,Tomatoes,217.0,43.13,Vancouver
bf1d3e80-2748-47ed-a153-11720651493f,2024-03-27,Marché H8,Cereal,283.0,108.01,Toronto
2711e653-6a5e-4911-b896-5f032e2cda04,2023-08-17,Supermarché J0,Tomatoes,367.0,87.01,Ottawa
d5b16802-cf5a-41ba-a156-5699e4083c92,2023-06-29,Marché C3,Rice,130.0,35.02,Winnipeg
83d0c6e7-799e-4f62-9616-a62d7b3906a3,2023-05-06,Magasin F6,Cheese,133.0,17.09,Montreal
477e45fa-58d0-41cb-9202-3cd7496733dc,2023-07-25,Épicerie B2,Ice Cream,303.0,63.11,Quebec City
29ac6f9d-eb50-496e-a4d8-7870ca07b22b,2024-01-14,Supermarché J0,Milk,267.0,147.3,Vancouver
0e7d4742-c20d-416a-a2fa-62c881536524,2023-04-24,Marché H8,Frozen Pizza,376.0,75.02,Halifax
1c0a2004-c57f-42d3-bac2-16ab9003709e,2023-04-15,Marché C3,Ice Cream,198.0,170.8,Halifax
b5654a36-b3f8-40c9-9273-ee892fda9294,2024-09-24,Magasin F6,Milk,365.0,168.81,Quebec City
3ebc1f7a-1e1e-4326-bff2-be9d94c359ea,2023-03-22,Marché C3,Ground Beef,308.0,24.23,Montreal
9310e38d-6132-489c-976d-56a6bf6b86c3,2023-02-14,Magasin F6,Pasta,375.0,118.3,Calgary
f0954c8d-dbbe-4a0b-97f4-0080c19cbe5e,2024-07-20,Boutique G7,Pasta,210.0,100.19,Victoria
b9de307a-ba83-42c1-b6d2-1882a5bc3f1b,2023-11-26,Marché H8,Bread,301.0,104.75,Toronto
979b2193-4306-424e-902b-eb094ca52fbc,2023-09-02,Épicerie I9,Orange Juice,260.0,55.6,Edmonton
5994586e-3718-473b-a2a1-0da009d0778e,2024-11-29,Marché H8,Rice,133.0,86.89,Halifax
6ddef9c8-693c-4d7f-bdb4-a36482308b0b,2024-12-25,Épicerie B2,Peanut Butter,262.0,180.07,Montreal
16cd6fae-14fc-4c57-802e-9e33f3fa2ee3,2024-03-09,Centre E5,Rice,326.0,151.08,Halifax
93802763-f629-404c-8eba-e839d10a377d,2024-08-21,Épicerie I9,Milk,226.0,187.06,Ottawa
b88369b0-b349-4df1-a183-6ea41fa96d1c,2024-12-30,Marché H8,Peanut Butter,309.0,84.4,Quebec City
cf30a566-285e-4ff3-a707-10896479cfb9,2023-08-25,Alimentation D4,Eggs,366.0,100.68,Victoria
53e5fe9d-4ec7-488d-aac0-b0f4e913a197,2024-01-05,Magasin F6,Ground Beef,171.0,19.92,Toronto
7e3f56d8-13c6-4415-aecf-19ed7b24faa5,2023-03-26,Marché C3,Peanut Butter,344.0,139.14,Vancouver
1238150a-ef6f-4076-af37-b08f865866d3,2024-08-14,Épicerie I9,Ground Beef,316.0,79.72,Montreal
26707b7e-e0a5-4f14-9827-53c41619e20c,2024-10-18,Épicerie I9,Cereal,206.0,99.67,Edmonton
3cbedf62-0a30-44ad-837a-aba7522dc9ee,2023-10-31,Magasin F6,Bananas,301.0,129.52,Victoria
0a4a498b-6443-409b-a2f9-4e3b6e54b1cd,2024-05-21,Boutique G7,Bananas,439.0,20.7,Vancouver
06bc91cc-9502-400e-9bf1-2183bbccd7aa,2024-10-12,Supermarché A1,Ice Cream,291.0,175.04,Montreal
41548c7e-d2be-459d-9f12-473ac321a48e,2024-02-28,Épicerie B2,Potatoes,339.0,169.48,Calgary
05379206-8c93-4b9c-8c62-f8205174dee6,2024-02-23,Supermarché A1,Milk,210.0,26.2,Quebec City
afaaaa6f-407b-43f2-8c2f-a7544ee920eb,2024-09-16,Alimentation D4,Tea,167.0,159.91,Victoria
ac74e651-1740-4097-bbfa-9f3a12b612eb,2023-08-19,Magasin F6,Eggs,339.0,79.9,Winnipeg
bed72199-9007-49f3-a3ad-7642a765db82,2024-11-20,Supermarché J0,Apples,231.0,52.54,Quebec City
663aeed7-3c3c-4777-b55c-9fd543433a60,2024-03-02,Épicerie B2,Coffee,182.0,181.95,Toronto
3f393725-4bf4-488b-b2aa-60f6ef06b199,2025-01-02,Supermarché J0,Eggs,212.0,134.36,Vancouver
94bde3d0-14ae-4002-91ed-2052d9322379,2024-02-14,Supermarché J0,Orange Juice,366.0,119.86,Victoria
9e5e4ba8-912d-4e65-b9de-781fee1a8c37,2024-11-05,Centre E5,Milk,135.0,166.55,Calgary
c8b03aa4-d283-4b19-8fb9-112f31c55a7c,2023-11-27,Marché C3,Potatoes,300.0,46.08,Edmonton
42952d2f-bd44-47e9-9fcb-cbbb6d44163a,2023-03-11,Épicerie I9,Ice Cream,146.0,107.18,Toronto
aeb955e3-b4a0-47be-a83c-bad15f318dad,2024-10-05,Supermarché J0,Pasta,172.0,56.16,Calgary
846f6f53-55c8-4bc4-a851-41251250cd28,2024-04-04,Magasin F6,Coffee,255.0,59.33,Ottawa
a3c281df-3166-4c96-8aef-4f4c7196f4ee,2023-06-30,Centre E5,Cereal,250.0,34.55,Winnipeg
257f478c-8cf6-4eb6-9ee3-d842d8d59d45,2024-11-13,Boutique G7,Ice Cream,288.0,84.22,Halifax
d8a67e4a-e6b7-4d2f-82de-4049f082d577,2023-04-21,Boutique G7,Bananas,332.0,45.39,Ottawa
7054249d-f9e2-4003-903b-abe41101125a,2024-07-28,Épicerie B2,Frozen Pizza,275.0,184.07,Edmonton
481f995e-9888-45db-949f-d9fab85deed1,2023-07-30,Alimentation D4,Eggs,157.0,141.85,Ottawa
7037db17-e073-4849-8ca2-d96d21eb62bb,2025-01-11,Centre E5,Yogurt,120.0,26.68,Edmonton
9991da89-24a7-476d-b22e-97a7bbc7673e,2023-05-17,Épicerie B2,Potatoes,165.0,173.02,Quebec City
d200ba9e-f549-48b2-b742-bca54fd0363b,2023-11-02,Magasin F6,Bananas,214.0,60.3,Toronto
4fd90187-1b38-4d0a-9359-a002c7959c4f,2024-05-22,Épicerie I9,Orange Juice,262.0,149.96,Winnipeg
6eca662e-57d9-4bd4-bef9-bda56fe79897,2023-12-08,Alimentation D4,Ice Cream,172.0,156.8,Montreal
6b27536a-0c2a-46c9-9bb4-c72769c4a1ae,2024-04-09,Supermarché A1,Yogurt,146.0,87.93,Toronto
12640a01-a26e-47d8-b834-df0573e311c2,2023-12-13,Alimentation D4,Frozen Pizza,247.0,38.53,Calgary
f219cfea-63f0-49d6-ab7a-847f48a80915,2024-05-01,Alimentation D4,Rice,318.0,20.74,Calgary
ceb65ab9-e006-417c-8ea7-d6c29ee03abc,2023-04-20,Épicerie I9,Eggs,202.0,37.23,Vancouver
bb327a2b-1b5d-4120-8031-c17c509398a5,2024-01-25,Supermarché J0,Orange Juice,316.0,15.42,Quebec City
3384ef07-7500-4f51-a1e0-ae77e9914bee,2024-12-12,Alimentation D4,Apples,200.0,95.22,Vancouver
b75b395b-ce73-42c1-af5b-07470662d9d7,2023-08-23,Supermarché A1,Coffee,316.0,90.77,Winnipeg
87031b84-3377-46f7-b08b-63ae072ee848,2024-10-25,Supermarché J0,Pasta,341.0,71.61,Calgary
48572d26-9f6b-4105-b520-b77f5152d4ad,2023-04-15,Centre E5,Eggs,330.0,89.07,Toronto
395300a5-5efd-42d5-b632-2e71fd85030b,2024-10-11,Boutique G7,Pasta,123.0,112.33,Victoria
b17d391f-1602-4aa5-ae34-53bac22a03dd,2023-06-05,Supermarché A1,Apples,350.0,98.38,Montreal
e7b043bb-f038-4476-8d64-e0504b8564fd,2023-05-13,Marché C3,Coffee,265.0,152.25,Winnipeg
f3a680ce-2129-4c79-9c62-a11824915054,2024-12-28,Magasin F6,Cereal,121.0,155.84,Winnipeg
a8dbe503-e24f-4919-984b-41b705375d89,2024-03-22,Supermarché J0,Tea,325.0,66.12,Quebec City
5695eb63-ebf9-4e7e-90da-ff3c8564592f,2023-10-06,Marché C3,Eggs,195.0,74.45,Ottawa
2765c377-fd91-4b62-8ed7-479ba8d219c5,2023-08-01,Épicerie B2,Orange Juice,166.0,107.6,Calgary
43fc3a33-70f7-4fd1-922b-c9090b21666b,2023-12-06,Marché H8,Yogurt,206.0,45.88,Vancouver
54c4bd2c-55d1-45b3-9dc3-4ea2fd4c496c,2023-12-14,Marché C3,Bananas,279.0,49.18,Ottawa
3c64b190-b14a-4c9d-82da-b6ef9332d5fa,2024-12-03,Boutique G7,Milk,188.0,179.84,Ottawa
be413401-2347-4087-9e0f-53a6809afa67,2023-04-05,Supermarché J0,Yogurt,341.0,101.83,Victoria
b5dfa8f5-c6fd-49fc-9bf4-10643dfb1fc0,2023-02-28,Alimentation D4,Orange Juice,143.0,70.2,Halifax
bdc2664c-cbe3-4958-8e24-2e8c609c1469,2025-01-01,Épicerie I9,Peanut Butter,291.0,75.45,Quebec City
60aef960-b078-415a-84d0-64f3dd3f8787,2024-02-02,Supermarché A1,Tea,236.0,17.59,Halifax
2bea4349-5324-422a-8de8-6cca602c922e,2024-09-29,Alimentation D4,Tea,300.0,103.29,Montreal
e29260e5-d853-4e21-b2dc-c2d513870117,2023-05-06,Boutique G7,Rice,423.0,99.88,Quebec City
02552c97-03d4-4477-8836-231f8718c6f8,2024-12-24,Supermarché A1,Milk,122.0,53.88,Edmonton
0e95a9e6-c1f2-481f-a93b-6514d6413163,2024-07-15,Magasin F6,Bread,296.0,167.91,Edmonton
998a3ee2-cdc8-46d3-8341-ba1cccf7f474,2024-09-09,Supermarché A1,Ground Beef,219.0,94.22,Calgary
cc9b2af4-acac-4907-bd7d-a9adbc18e47f,2023-08-10,Boutique G7,Cheese,220.0,180.4,Edmonton
357fb33e-4d3e-47f3-a13a-74ffb55c6596,2024-06-08,Alimentation D4,Milk,318.0,139.01,Winnipeg
ed8aec3e-040e-4766-aa8e-2955bd9f959c,2024-03-09,Centre E5,Cereal,237.0,153.19,Calgary
b9ac46b3-4f54-4f0d-88c9-ebea7a1d48e6,2023-09-26,Supermarché A1,Potatoes,202.0,154.88,Victoria
d119cc74-e421-419c-89c7-db6a797dc7b9,2023-03-03,Supermarché J0,Chicken Breast,272.0,25.92,Ottawa
680f524f-9a33-4fe2-a3b8-727003c983a1,2024-01-16,Épicerie B2,Coffee,264.0,162.83,Vancouver
e4ceaa90-b6c6-4d4f-b9d0-fb41d3b98f8e,2024-02-16,Boutique G7,Eggs,307.0,71.78,Toronto
02cf0c7a-ddd9-41ca-8d25-0b49003b711c,2023-11-18,Magasin F6,Tea,186.0,19.31,Toronto
f917cebf-64e8-429c-94c8-0edd2fce235c,2024-02-07,Alimentation D4,Ice Cream,173.0,164.28,Vancouver
81ed7ee8-4fc7-43f9-9cb6-9d0711fe6eca,2024-02-06,Supermarché A1,Pasta,338.0,137.49,Montreal
623ca5fd-31d2-4973-a563-d56df95692ae,2024-07-12,Marché H8,Peanut Butter,207.0,118.52,Winnipeg
680fdd98-ade7-4645-b84e-2e5d590c9491,2024-06-04,Boutique G7,Frozen Pizza,360.0,173.27,Calgary
b9276d46-4848-473e-b49c-59aa34228bd1,2023-09-07,Boutique G7,Tea,293.0,68.06,Toronto
ea383cee-6e15-4394-b7e0-be89a302dec7,2023-10-05,Alimentation D4,Potatoes,371.0,172.69,Vancouver
849ee568-76ac-4f8b-bdf1-226d3cbb3ea0,2023-02-01,Centre E5,Bananas,367.0,43.78,Vancouver
a681e73b-9329-4bf4-ba53-cb2b6059fcab,2024-06-18,Boutique G7,Cheese,311.0,171.21,Edmonton
9d096169-d5ae-4197-b7cb-77b4ca831771,2023-11-23,Alimentation D4,Milk,137.0,26.25,Toronto
29b41091-ce2f-49e9-9199-045f613d8f18,2023-11-22,Magasin F6,Apples,330.0,115.19,Toronto
684e3fad-c6b6-45d3-bd40-b7a802a9c854,2023-06-30,Centre E5,Milk,326.0,32.11,Montreal
e8e8a761-4404-4284-a077-0dd8214500cf,2023-06-04,Épicerie B2,Pasta,156.0,83.86,Montreal
166bad70-bdc1-48f3-81ab-8c57b4cab263,2024-07-25,Épicerie I9,Ice Cream,313.0,184.05,Toronto
b07abd5c-bc22-4d9c-a88e-c77fecd6fc5a,2024-12-04,Épicerie I9,Milk,132.0,24.2,Edmonton
41709bc7-32be-45a2-a10f-80a5d9a0b9b6,2024-05-28,Supermarché A1,Tea,319.0,89.08,Edmonton
9928f883-ed39-4cfc-b39e-f6f5c2eef08f,2025-01-28,Marché H8,Cereal,187.0,45.28,Victoria
364603de-e8a0-47f0-b330-491b464cbc5b,2023-10-07,Supermarché J0,Orange Juice,379.0,81.08,Victoria
77c96e05-dfa3-469b-8a40-47581561b16d,2024-07-13,Centre E5,Ice Cream,179.0,77.8,Winnipeg
edfda7a6-1483-41ac-bdfe-5082768963b8,2024-04-06,Marché C3,Tea,226.0,74.8,Montreal
04f3e3c4-9555-42fc-aafa-1c4b0375d60c,2023-12-02,Supermarché J0,Cereal,202.0,73.09,Quebec City
bf02b524-f80f-4141-b8db-54bdd506cd8c,2024-11-16,Épicerie I9,Milk,305.0,72.5,Calgary
b50c9323-2780-4d23-a005-771dde45e375,2023-10-09,Alimentation D4,Eggs,280.0,36.12,Toronto
65f39a36-a588-4823-929b-6b7c3d7fd2b4,2024-01-14,Épicerie B2,Cereal,363.0,81.83,Edmonton
dae180e0-ca71-467c-a101-ff732bff80f0,2023-07-10,Boutique G7,Bananas,237.0,90.44,Toronto
1c6532ba-e4ed-469c-9df6-258f68db1ae5,2023-10-03,Boutique G7,Rice,177.0,47.34,Calgary
61bcc5e5-5aa9-4c1b-825b-643785f4aeac,2023-10-18,Boutique G7,Apples,124.0,141.38,Winnipeg
d2259ab4-4f53-4151-8a87-726c3aebcc8a,2023-12-02,Boutique G7,Orange Juice,139.0,93.5,Vancouver
316e5bfb-ff5f-4562-9f00-284705bbfea7,2024-04-23,Supermarché J0,Pasta,308.0,62.2,Edmonton
61cefc4d-7dff-4f22-ad6b-74961d5a32e2,2023-09-19,Alimentation D4,Milk,299.0,113.79,Vancouver
6116a12b-6692-46f3-b765-14612afb4d4d,2023-12-20,Boutique G7,Yogurt,343.0,97.55,Quebec City
d8c5a6bd-0a8c-44fc-94e7-cbf379ae295f,2024-12-22,Boutique G7,Tomatoes,383.0,22.37,Toronto
98bd90f1-de86-4cca-ab57-f3be06a18d8d,2023-08-10,Boutique G7,Chicken Breast,190.0,121.03,Quebec City
b02c9182-14f8-405c-8cd4-5b6593c6a7fa,2024-03-06,Marché C3,Tomatoes,202.0,50.1,Quebec City
b4761956-4b1d-43ba-8512-e4c4b864f1dd,2024-05-01,Épicerie B2,Peanut Butter,174.0,185.63,Edmonton
f7cb80e6-f227-428e-a6e5-c1d2cd666de4,2023-01-31,Boutique G7,Yogurt,314.0,186.9,Montreal
4a6aec98-4d51-4903-aa21-e95ff2aff7af,2024-09-13,Marché H8,Eggs,201.0,160.51,Montreal
7a7bfab6-8ee7-4b90-ac6b-3c1b96603e02,2024-02-19,Supermarché A1,Bread,282.0,173.47,Quebec City
716020dd-e11a-45cd-8859-60fd9ee8c787,2024-10-05,Marché C3,Pasta,340.0,149.13,Winnipeg
94a3c79d-8c2f-46fa-8ab8-6260ff2a8166,2023-05-12,Supermarché J0,Peanut Butter,196.0,113.26,Toronto
59deae52-4a6c-488d-9d18-72b8a5d115d2,2024-05-23,Supermarché A1,Eggs,154.0,128.59,Edmonton
6130846b-af01-45fa-b324-95789a9a2016,2024-10-17,Alimentation D4,Tomatoes,142.0,57.02,Victoria
05490f4f-31db-495d-a91a-167fa8fca283,2024-05-10,Supermarché A1,Coffee,272.0,167.46,Calgary
6fabf63e-a9a1-48cd-86df-12ed9e9b5cf5,2024-09-03,Supermarché A1,Bread,215.0,158.8,Winnipeg
7cdd32b1-0b25-4117-9696-91a982146dfe,2023-07-20,Alimentation D4,Potatoes,201.0,137.3,Calgary
85ac3000-4c5d-4b97-b8ff-1739f08ee7dc,2023-10-03,Épicerie I9,Bread,158.0,79.87,Toronto
ffd91ff1-a603-45bd-9c6c-733fa2db649a,2023-12-27,Magasin F6,Apples,221.0,74.9,Quebec City
c7c62e88-b9e6-42dc-9073-165b380b01eb,2025-01-27,Marché C3,Tea,186.0,97.52,Winnipeg
c7739ebc-ddef-4d41-817d-ee30451f74aa,2024-06-06,Supermarché J0,Orange Juice,211.0,142.64,Ottawa
955b3657-6d82-4e32-b80e-f6f839f1efdc,2023-11-23,Marché H8,Eggs,366.0,105.48,Edmonton
2c0aa900-2dd2-47d5-907b-95d3f7f96acf,2023-04-10,Magasin F6,Bread,198.0,163.92,Edmonton
f78c5565-1829-4d25-a501-57bfaa2ce176,2024-01-22,Alimentation D4,Tomatoes,331.0,54.21,Calgary
6ad74f4d-078a-4848-863f-af3a3ac9a38d,2024-06-27,Épicerie I9,Bananas,312.0,144.21,Halifax
7c758be0-a0e5-4d99-af9b-d21bfe694f3a,2024-10-06,Supermarché A1,Frozen Pizza,300.0,48.01,Winnipeg
b19284ba-a469-496a-a98e-d39b0c030c33,2023-04-19,Supermarché J0,Cheese,234.0,108.84,Halifax
509ab0dd-6e9c-4546-850b-05cfdf476576,2023-11-10,Épicerie I9,Pasta,200.0,86.28,Winnipeg
38959a9e-ba44-46b3-83b3-f1135f5902ad,2024-09-12,Alimentation D4,Pasta,185.0,183.4,Ottawa
5b434c1a-2953-4b9d-b4bb-07957df85e01,2023-04-19,Boutique G7,Cheese,334.0,174.31,Vancouver
58612388-3c1c-48db-a95d-52096ddaf26f,2023-10-26,Épicerie I9,Rice,151.0,127.33,Vancouver
8eaddd0d-800f-48c6-b54b-8987354843a9,2023-09-24,Magasin F6,Bananas,344.0,152.77,Winnipeg
86105c2d-03c2-4820-85fb-55d71ad648cb,2024-07-17,Épicerie I9,Tea,344.0,13.85,Montreal
c122f2b1-4085-41d6-afd9-c05f88c743a1,2023-03-27,Épicerie B2,Eggs,270.0,46.29,Quebec City
2f0e88f2-bcf0-4307-95f4-6d3d099536e3,2024-06-04,Boutique G7,Pasta,333.0,28.08,Victoria
47e69c4a-bbc7-4790-b08e-fef7a4c4f2f9,2023-11-23,Supermarché J0,Tomatoes,328.0,142.06,Vancouver
a3f218e9-e46b-45f0-b077-d9e8d3ea6ede,2025-01-11,Supermarché J0,Coffee,185.0,48.79,Montreal
80fb4014-51bb-4fb2-b5a4-c3d5f347aa13,2025-01-02,Supermarché J0,Eggs,231.0,17.81,Quebec City
ac334e34-72ee-40c6-89e2-55910ddd6953,2023-07-23,Centre E5,Chicken Breast,324.0,111.29,Ottawa
90867372-7e20-4613-abae-107c3270659c,2024-02-09,Supermarché A1,Bread,171.0,157.43,Edmonton
9def9085-2a2f-483b-b1a4-267698ff9297,2023-03-23,Marché C3,Chicken Breast,368.0,148.67,Ottawa
a0492d23-5d0f-4e27-b8ea-2b1266190c48,2024-02-19,Centre E5,Chicken Breast,232.0,117.98,Quebec City
1ae958d5-c044-4ab5-8591-d0828b561f9c,2023-12-18,Alimentation D4,Cereal,147.0,99.32,Winnipeg
f8143aba-d2c0-419f-81b4-cc77d20087a2,2023-10-29,Boutique G7,Cereal,275.0,117.98,Halifax
b4f29841-bf57-47c3-b888-976c12a16166,2024-03-05,Centre E5,Frozen Pizza,296.0,178.97,Calgary
9b73f10d-d9e0-40d1-8665-5cb4a11543e0,2023-12-30,Alimentation D4,Chicken Breast,292.0,137.79,Victoria
23cfdf36-bb5d-4f18-b187-20b47b0ae1ad,2024-12-30,Alimentation D4,Eggs,167.0,78.43,Ottawa
84569e31-722d-48d2-8f68-e9cd115469bb,2023-10-08,Boutique G7,Yogurt,158.0,51.83,Vancouver
1d34d1d2-0531-427d-a4d9-4c530497e282,2023-02-24,Épicerie B2,Bread,121.0,132.59,Ottawa
f643e992-295e-4d8e-a18f-64f3cb20c902,2024-04-18,Boutique G7,Orange Juice,122.0,88.38,Edmonton
1a66a7e4-1e4a-4d4e-9c81-1e088d32ab12,2024-10-01,Centre E5,Pasta,314.0,123.62,Toronto
8fe9cb3d-41b0-4eef-a2a7-0dec5970faa3,2023-08-13,Centre E5,Yogurt,267.0,82.9,Victoria
9375152b-5844-44fa-9ad9-8c02704a781f,2023-10-07,Épicerie I9,Milk,148.0,13.13,Vancouver
adfd505e-e5a6-468a-9fda-86359463fafe,2024-11-26,Épicerie I9,Rice,173.0,134.51,Halifax
b055d684-66df-4064-904f-1d32f2d403ad,2023-07-05,Centre E5,Pasta,305.0,100.59,Vancouver
4a33b9bd-4ff3-47a1-aa9a-4a13461578c4,2024-07-03,Épicerie I9,Orange Juice,248.0,42.34,Victoria
a3453e8a-2678-4663-8c63-46d4d4fbd1a0,2023-06-23,Supermarché A1,Eggs,142.0,62.61,Halifax
dd595756-32ca-41ba-8e49-69bb8aa6c157,2023-04-27,Épicerie B2,Tomatoes,302.0,35.93,Edmonton
fef67d93-371e-411c-be70-ee7c7df31931,2023-04-13,Supermarché A1,Tea,308.0,118.11,Halifax
57dfe053-8172-468c-a025-c7c63673cc09,2024-08-25,Marché C3,Coffee,345.0,110.16,Toronto
ac8acabe-92f6-4da0-93bf-d6db98bc24d1,2023-04-07,Alimentation D4,Coffee,174.0,178.53,Winnipeg
3bbff0eb-212b-44a8-a809-09e15bee3f29,2023-08-26,Alimentation D4,Cheese,297.0,156.59,Halifax
78a9ee6f-2b82-4409-8ec0-b345f1b1ab4e,2023-11-05,Épicerie B2,Apples,238.0,128.09,Montreal
802889ee-65dd-46bd-ac57-d0d5eb04f7d2,2024-02-09,Alimentation D4,Apples,233.0,49.68,Winnipeg
f88cdd59-967c-41e6-ae08-b2c119d430ed,2024-10-27,Alimentation D4,Ice Cream,271.0,99.84,Vancouver
cd35cd9b-0638-4bc1-b493-d48865df95db,2023-11-13,Alimentation D4,Ground Beef,365.0,160.84,Ottawa
c206ad40-1cbd-4299-b688-d13815f110b4,2023-08-09,Supermarché J0,Pasta,336.0,61.84,Winnipeg
2a5b36db-8943-425b-bc0d-388b86a11ec6,2024-03-18,Marché H8,Bread,366.0,29.53,Edmonton
3c4f0002-006c-4f74-94a0-e9075d10a34a,2023-03-09,Épicerie I9,Ice Cream,255.0,169.42,Vancouver
63b3c483-0809-4a6c-a136-0a9351396307,2024-06-07,Centre E5,Ice Cream,276.0,101.07,Vancouver
16dabe57-0f3f-4f74-869b-5bf8a82fbff8,2023-02-19,Supermarché A1,Frozen Pizza,234.0,167.63,Vancouver
fc04ce77-be27-465c-9477-5cfccade30a6,2025-01-05,Épicerie B2,Tomatoes,153.0,49.39,Edmonton
58740dc0-a7d9-4201-b67b-9605d2e52ca0,2024-08-18,Marché H8,Bananas,361.0,147.24,Edmonton
e02c2e36-7108-42d5-bc5c-1218af4b7453,2024-10-06,Supermarché A1,Orange Juice,309.0,172.99,Ottawa
aa47033c-8cff-45c7-aa52-5b769f65c214,2023-03-15,Supermarché A1,Coffee,353.0,53.6,Montreal
7aa1d6f3-9ad7-4e27-b904-8e2a9265a2fe,2023-12-27,Boutique G7,Cheese,288.0,145.86,Quebec City
13a292ad-3f31-4230-805d-691862626fff,2024-10-23,Magasin F6,Cheese,303.0,136.53,Quebec City
872d9f0e-1cd5-4ffa-b5e5-db3004013403,2024-01-18,Magasin F6,Rice,181.0,75.12,Halifax
9b4dc467-43ff-49b3-9328-6fdf586ead47,2024-04-10,Alimentation D4,Pasta,158.0,158.83,Calgary
24b38746-8fa3-40a5-be58-6fd6cc200ff1,2024-01-01,Marché C3,Ice Cream,142.0,57.48,Ottawa
0b3f00b7-6e3c-41dd-9a79-7914275f44ae,2023-05-22,Centre E5,Eggs,125.0,148.62,Calgary
c8b899fc-fa4f-4b5f-9c91-77ea36eaef5b,2024-08-27,Marché H8,Bread,213.0,115.34,Toronto
4a9f5c4c-d37b-48be-a440-2502dda025bb,2024-05-05,Marché H8,Ice Cream,205.0,104.05,Victoria
db2b390d-eba4-44a4-ad6d-a3d0204cb0e0,2025-01-17,Alimentation D4,Cheese,221.0,139.42,Montreal
8ca9ed74-a589-4323-8fdb-62b3f4c1bc52,2024-04-23,Marché H8,Chicken Breast,315.0,112.76,Quebec City
89dc55a6-1592-457f-9da3-22eb9b3fced0,2024-10-26,Magasin F6,Eggs,197.0,73.03,Halifax
2b5e2bd0-6234-4afa-a80b-d20671261657,2023-02-23,Alimentation D4,Rice,297.0,89.22,Halifax
d90e9d2b-e674-4d20-bb3c-f402c69d7e66,2024-09-10,Épicerie I9,Rice,279.0,26.44,Winnipeg
ddb07d72-8b67-4021-8d17-1f4184f99dab,2023-03-17,Supermarché J0,Bread,190.0,20.91,Calgary
389b2bf1-cea9-4af9-b0b9-de80d154c03a,2023-07-30,Épicerie B2,Rice,294.0,144.45,Vancouver
fe0bc6dc-2aaa-4144-aca5-15c5c3b5882b,2024-05-24,Alimentation D4,Bananas,279.0,143.81,Winnipeg
94f5e94f-022c-4eb2-86b7-3b408636c10e,2023-05-16,Centre E5,Yogurt,343.0,55.15,Calgary
8402271b-541f-4dfa-8836-beb2123c1516,2023-02-03,Boutique G7,Coffee,152.0,85.72,Toronto
32ae053b-4fee-4e75-96dd-dee2a9bdf3bc,2023-08-01,Épicerie I9,Milk,298.0,112.37,Ottawa
a1d3fcc5-545b-402f-9a23-80210a1a9c84,2023-12-21,Épicerie I9,Eggs,301.0,67.03,Winnipeg
e1de4175-a85c-4ab6-bd55-49a7afe2dc69,2024-11-28,Supermarché A1,Cereal,445.0,87.7,Edmonton
49e5ed07-6dd6-4c54-80ef-8093dcf26691,2023-07-30,Épicerie B2,Potatoes,183.0,103.3,Winnipeg
e61ea36f-6167-48c3-81b6-01d097c457cd,2023-04-14,Centre E5,Yogurt,211.0,62.35,Vancouver
